#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_abona_6;Abona;Abona;Abona;;Abona;;;;;;;;;x
b_abona_6_adj;Abonan;;aboner;;;;;;;;;;;x
b_abona_7;Abona;Abona;Abona;;Abona;;;;;;;;;x
b_abona_7_adj;Abonan;;aboner;;;;;;;;;;;x
b_aeminium;Aeminium;Aeminium;Aeminium;;Aeminium;;;;;;;;;x
b_aeminium_adj;Aeminiumian;;aeminiumer;;;;;;;;;;;x
b_aeminium_2;Aeminium;Aeminium;Aeminium;;Aeminium;;;;;;;;;x
b_aeminium_2_adj;Aeminiumian;;aeminiumer;;;;;;;;;;;x
b_aeminium_3;Aeminium;Aeminium;Aeminium;;Aeminium;;;;;;;;;x
b_aeminium_3_adj;Aeminiumian;;aeminiumer;;;;;;;;;;;x
b_aeminium_4;Aeminium;Aeminium;Aeminium;;Aeminium;;;;;;;;;x
b_aeminium_4_adj;Aeminiumian;;aeminiumer;;;;;;;;;;;x
b_aeminium_5;Aeminium;Aeminium;Aeminium;;Aeminium;;;;;;;;;x
b_aeminium_5_adj;Aeminiumian;;aeminiumer;;;;;;;;;;;x
b_aeminium_6;Aeminium;Aeminium;Aeminium;;Aeminium;;;;;;;;;x
b_aeminium_6_adj;Aeminiumian;;aeminiumer;;;;;;;;;;;x
b_aeminium_7;Aeminium;Aeminium;Aeminium;;Aeminium;;;;;;;;;x
b_aeminium_7_adj;Aeminiumian;;aeminiumer;;;;;;;;;;;x
b_agatha;Agatha;Agatha;Agatha;;Agatha;;;;;;;;;x
b_agatha_adj;Agathan;;agather;;;;;;;;;;;x
b_agatha_2;Agatha;Agatha;Agatha;;Agatha;;;;;;;;;x
b_agatha_2_adj;Agathan;;agather;;;;;;;;;;;x
b_agatha_3;Agatha;Agatha;Agatha;;Agatha;;;;;;;;;x
b_agatha_3_adj;Agathan;;agather;;;;;;;;;;;x
b_agatha_4;Agatha;Agatha;Agatha;;Agatha;;;;;;;;;x
b_agatha_4_adj;Agathan;;agather;;;;;;;;;;;x
b_agatha_5;Agatha;Agatha;Agatha;;Agatha;;;;;;;;;x
b_agatha_5_adj;Agathan;;agather;;;;;;;;;;;x
b_agatha_6;Agatha;Agatha;Agatha;;Agatha;;;;;;;;;x
b_agatha_6_adj;Agathan;;agather;;;;;;;;;;;x
b_agatha_7;Agatha;Agatha;Agatha;;Agatha;;;;;;;;;x
b_agatha_7_adj;Agathan;;agather;;;;;;;;;;;x
b_agedincum;Agedincum;Agedincum;Agedincum;;Agedincum;;;;;;;;;x
b_agedincum_adj;Agedincumian;;agedincumer;;;;;;;;;;;x
b_agedincum_2;Agedincum;Agedincum;Agedincum;;Agedincum;;;;;;;;;x
b_agedincum_2_adj;Agedincumian;;agedincumer;;;;;;;;;;;x
b_agedincum_3;Agedincum;Agedincum;Agedincum;;Agedincum;;;;;;;;;x
b_agedincum_3_adj;Agedincumian;;agedincumer;;;;;;;;;;;x
b_agedincum_4;Agedincum;Agedincum;Agedincum;;Agedincum;;;;;;;;;x
b_agedincum_4_adj;Agedincumian;;agedincumer;;;;;;;;;;;x
b_agedincum_5;Agedincum;Agedincum;Agedincum;;Agedincum;;;;;;;;;x
b_agedincum_5_adj;Agedincumian;;agedincumer;;;;;;;;;;;x
b_agedincum_6;Agedincum;Agedincum;Agedincum;;Agedincum;;;;;;;;;x
b_agedincum_6_adj;Agedincumian;;agedincumer;;;;;;;;;;;x
b_agedincum_7;Agedincum;Agedincum;Agedincum;;Agedincum;;;;;;;;;x
b_agedincum_7_adj;Agedincumian;;agedincumer;;;;;;;;;;;x
b_ager_gallicus;Ager Gallicus;Ager Gallicus;Ager Gallicus;;Ager Gallicus;;;;;;;;;x
b_ager_gallicus_adj;Ager Gallicusian;;Ager Gallicuser;;;;;;;;;;;x
b_ager_gallicus_2;Ager Gallicus;Ager Gallicus;Ager Gallicus;;Ager Gallicus;;;;;;;;;x
b_ager_gallicus_2_adj;Ager Gallicusian;;Ager Gallicuser;;;;;;;;;;;x
b_ager_gallicus_3;Ager Gallicus;Ager Gallicus;Ager Gallicus;;Ager Gallicus;;;;;;;;;x
b_ager_gallicus_3_adj;Ager Gallicusian;;Ager Gallicuser;;;;;;;;;;;x
b_ager_gallicus_4;Ager Gallicus;Ager Gallicus;Ager Gallicus;;Ager Gallicus;;;;;;;;;x
b_ager_gallicus_4_adj;Ager Gallicusian;;Ager Gallicuser;;;;;;;;;;;x
b_ager_gallicus_5;Ager Gallicus;Ager Gallicus;Ager Gallicus;;Ager Gallicus;;;;;;;;;x
b_ager_gallicus_5_adj;Ager Gallicusian;;Ager Gallicuser;;;;;;;;;;;x
b_aginnum;Aginnum;Aginnum;Aginnum;;Aginnum;;;;;;;;;x
b_aginnum_adj;Aginnumian;;aginnumer;;;;;;;;;;;x
b_aginnum_2;Aginnum;Aginnum;Aginnum;;Aginnum;;;;;;;;;x
b_aginnum_2_adj;Aginnumian;;aginnumer;;;;;;;;;;;x
b_aginnum_3;Aginnum;Aginnum;Aginnum;;Aginnum;;;;;;;;;x
b_aginnum_3_adj;Aginnumian;;aginnumer;;;;;;;;;;;x
b_aginnum_4;Aginnum;Aginnum;Aginnum;;Aginnum;;;;;;;;;x
b_aginnum_4_adj;Aginnumian;;aginnumer;;;;;;;;;;;x
b_aginnum_5;Aginnum;Aginnum;Aginnum;;Aginnum;;;;;;;;;x
b_aginnum_5_adj;Aginnumian;;aginnumer;;;;;;;;;;;x
b_aginnum_6;Aginnum;Aginnum;Aginnum;;Aginnum;;;;;;;;;x
b_aginnum_6_adj;Aginnumian;;aginnumer;;;;;;;;;;;x
b_aginnum_7;Aginnum;Aginnum;Aginnum;;Aginnum;;;;;;;;;x
b_aginnum_7_adj;Aginnumian;;aginnumer;;;;;;;;;;;x
b_agrigentum;Agrigentum;Agrigentum;Agrigentum;;Agrigentum;;;;;;;;;x
b_agrigentum_adj;Agrigentumian;;agrigentumer;;;;;;;;;;;x
b_agrigentum_2;Agrigentum;Agrigentum;Agrigentum;;Agrigentum;;;;;;;;;x
b_agrigentum_2_adj;Agrigentumian;;agrigentumer;;;;;;;;;;;x
b_agrigentum_3;Agrigentum;Agrigentum;Agrigentum;;Agrigentum;;;;;;;;;x
b_agrigentum_3_adj;Agrigentumian;;agrigentumer;;;;;;;;;;;x
b_agrigentum_4;Agrigentum;Agrigentum;Agrigentum;;Agrigentum;;;;;;;;;x
b_agrigentum_4_adj;Agrigentumian;;agrigentumer;;;;;;;;;;;x
b_agrigentum_5;Agrigentum;Agrigentum;Agrigentum;;Agrigentum;;;;;;;;;x
b_agrigentum_5_adj;Agrigentumian;;agrigentumer;;;;;;;;;;;x
b_agrigentum_6;Agrigentum;Agrigentum;Agrigentum;;Agrigentum;;;;;;;;;x
b_agrigentum_6_adj;Agrigentumian;;agrigentumer;;;;;;;;;;;x
b_agrigentum_7;Agrigentum;Agrigentum;Agrigentum;;Agrigentum;;;;;;;;;x
b_agrigentum_7_adj;Agrigentumian;;agrigentumer;;;;;;;;;;;x
b_aguntum;Aguntum;Aguntum;Aguntum;;Aguntum;;;;;;;;;x
b_aguntum_adj;Aguntumian;;aguntumer;;;;;;;;;;;x
b_aguntum_2;Aguntum;Aguntum;Aguntum;;Aguntum;;;;;;;;;x
b_aguntum_2_adj;Aguntumian;;aguntumer;;;;;;;;;;;x
b_aguntum_3;Aguntum;Aguntum;Aguntum;;Aguntum;;;;;;;;;x
b_aguntum_3_adj;Aguntumian;;aguntumer;;;;;;;;;;;x
b_aguntum_4;Aguntum;Aguntum;Aguntum;;Aguntum;;;;;;;;;x
b_aguntum_4_adj;Aguntumian;;aguntumer;;;;;;;;;;;x
b_aguntum_5;Aguntum;Aguntum;Aguntum;;Aguntum;;;;;;;;;x
b_aguntum_5_adj;Aguntumian;;aguntumer;;;;;;;;;;;x
b_aguntum_6;Aguntum;Aguntum;Aguntum;;Aguntum;;;;;;;;;x
b_aguntum_6_adj;Aguntumian;;aguntumer;;;;;;;;;;;x
b_aguntum_7;Aguntum;Aguntum;Aguntum;;Aguntum;;;;;;;;;x
b_aguntum_7_adj;Aguntumian;;aguntumer;;;;;;;;;;;x
b_aira_de_croa;Aira de Croa;Aira de Croa;Aira de Croa;;Aira de Croa;;;;;;;;;x
b_aira_de_croa_adj;Aira de Croan;;Aira de Crer;;;;;;;;;;;x
b_aira_de_croa_2;Aira de Croa;Aira de Croa;Aira de Croa;;Aira de Croa;;;;;;;;;x
b_aira_de_croa_2_adj;Aira de Croan;;Aira de Crer;;;;;;;;;;;x
b_aira_de_croa_3;Aira de Croa;Aira de Croa;Aira de Croa;;Aira de Croa;;;;;;;;;x
b_aira_de_croa_3_adj;Aira de Croan;;Aira de Crer;;;;;;;;;;;x
b_aira_de_croa_4;Aira de Croa;Aira de Croa;Aira de Croa;;Aira de Croa;;;;;;;;;x
b_aira_de_croa_4_adj;Aira de Croan;;Aira de Crer;;;;;;;;;;;x
b_aira_de_croa_5;Aira de Croa;Aira de Croa;Aira de Croa;;Aira de Croa;;;;;;;;;x
b_aira_de_croa_5_adj;Aira de Croan;;Aira de Crer;;;;;;;;;;;x
b_aira_de_croa_6;Aira de Croa;Aira de Croa;Aira de Croa;;Aira de Croa;;;;;;;;;x
b_aira_de_croa_6_adj;Aira de Croan;;Aira de Crer;;;;;;;;;;;x
b_aira_de_croa_7;Aira de Croa;Aira de Croa;Aira de Croa;;Aira de Croa;;;;;;;;;x
b_aira_de_croa_7_adj;Aira de Croan;;Aira de Crer;;;;;;;;;;;x
b_alabum;Alabum;Alabum;Alabum;;Alabum;;;;;;;;;x
b_alabum_adj;Alabumian;;alabumer;;;;;;;;;;;x
b_alabum_2;Alabum;Alabum;Alabum;;Alabum;;;;;;;;;x
b_alabum_2_adj;Alabumian;;alabumer;;;;;;;;;;;x
b_alabum_3;Alabum;Alabum;Alabum;;Alabum;;;;;;;;;x
b_alabum_3_adj;Alabumian;;alabumer;;;;;;;;;;;x
b_alabum_4;Alabum;Alabum;Alabum;;Alabum;;;;;;;;;x
b_alabum_4_adj;Alabumian;;alabumer;;;;;;;;;;;x
b_alabum_5;Alabum;Alabum;Alabum;;Alabum;;;;;;;;;x
b_alabum_5_adj;Alabumian;;alabumer;;;;;;;;;;;x
b_alabum_6;Alabum;Alabum;Alabum;;Alabum;;;;;;;;;x
b_alabum_6_adj;Alabumian;;alabumer;;;;;;;;;;;x
b_alabum_7;Alabum;Alabum;Alabum;;Alabum;;;;;;;;;x
b_alabum_7_adj;Alabumian;;alabumer;;;;;;;;;;;x
b_alaebecae;Alaebecae;Alaebecae;Alaebecae;;Alaebecae;;;;;;;;;x
b_alaebecae_adj;Alaebecaean;;alaebecer;;;;;;;;;;;x
b_alaebecae_2;Alaebecae;Alaebecae;Alaebecae;;Alaebecae;;;;;;;;;x
b_alaebecae_2_adj;Alaebecaean;;alaebecer;;;;;;;;;;;x
b_alaebecae_3;Alaebecae;Alaebecae;Alaebecae;;Alaebecae;;;;;;;;;x
b_alaebecae_3_adj;Alaebecaean;;alaebecer;;;;;;;;;;;x
b_alaebecae_4;Alaebecae;Alaebecae;Alaebecae;;Alaebecae;;;;;;;;;x
b_alaebecae_4_adj;Alaebecaean;;alaebecer;;;;;;;;;;;x
b_alaebecae_5;Alaebecae;Alaebecae;Alaebecae;;Alaebecae;;;;;;;;;x
b_alaebecae_5_adj;Alaebecaean;;alaebecer;;;;;;;;;;;x
b_alaebecae_6;Alaebecae;Alaebecae;Alaebecae;;Alaebecae;;;;;;;;;x
b_alaebecae_6_adj;Alaebecaean;;alaebecer;;;;;;;;;;;x
b_alaebecae_7;Alaebecae;Alaebecae;Alaebecae;;Alaebecae;;;;;;;;;x
b_alaebecae_7_adj;Alaebecaean;;alaebecer;;;;;;;;;;;x
b_alalie;Alalie;Alalie;Alalie;;Alalie;;;;;;;;;x
b_alalie_adj;Alaliean;;alaler;;;;;;;;;;;x
b_alalie_2;Alalie;Alalie;Alalie;;Alalie;;;;;;;;;x
b_alalie_2_adj;Alaliean;;alaler;;;;;;;;;;;x
b_alalie_3;Alalie;Alalie;Alalie;;Alalie;;;;;;;;;x
b_alalie_3_adj;Alaliean;;alaler;;;;;;;;;;;x
b_alalie_4;Alalie;Alalie;Alalie;;Alalie;;;;;;;;;x
b_alalie_4_adj;Alaliean;;alaler;;;;;;;;;;;x
b_alalie_5;Alalie;Alalie;Alalie;;Alalie;;;;;;;;;x
b_alalie_5_adj;Alaliean;;alaler;;;;;;;;;;;x
b_alalie_6;Alalie;Alalie;Alalie;;Alalie;;;;;;;;;x
b_alalie_6_adj;Alaliean;;alaler;;;;;;;;;;;x
b_alalie_7;Alalie;Alalie;Alalie;;Alalie;;;;;;;;;x
b_alalie_7_adj;Alaliean;;alaler;;;;;;;;;;;x
b_alauna;Alauna;Alauna;Alauna;;Alauna;;;;;;;;;x
b_alauna_adj;Alaunan;;alauner;;;;;;;;;;;x
b_alauna_2;Alauna;Alauna;Alauna;;Alauna;;;;;;;;;x
b_alauna_2_adj;Alaunan;;alauner;;;;;;;;;;;x
b_alauna_3;Alauna;Alauna;Alauna;;Alauna;;;;;;;;;x
b_alauna_3_adj;Alaunan;;alauner;;;;;;;;;;;x
b_alauna_4;Alauna;Alauna;Alauna;;Alauna;;;;;;;;;x
b_alauna_4_adj;Alaunan;;alauner;;;;;;;;;;;x
b_alauna_5;Alauna;Alauna;Alauna;;Alauna;;;;;;;;;x
b_alauna_5_adj;Alaunan;;alauner;;;;;;;;;;;x
b_alauna_6;Alauna;Alauna;Alauna;;Alauna;;;;;;;;;x
b_alauna_6_adj;Alaunan;;alauner;;;;;;;;;;;x
b_alauna_7;Alauna;Alauna;Alauna;;Alauna;;;;;;;;;x
b_alauna_7_adj;Alaunan;;alauner;;;;;;;;;;;x
b_albium_intimilium;Albium Intimilium;Albium Intimilium;Albium Intimilium;;Albium Intimilium;;;;;;;;;x
b_albium_intimilium_adj;Albium Intimiliumian;;Albium Intimiliumer;;;;;;;;;;;x
b_albium_intimilium_2;Albium Intimilium;Albium Intimilium;Albium Intimilium;;Albium Intimilium;;;;;;;;;x
b_albium_intimilium_2_adj;Albium Intimiliumian;;Albium Intimiliumer;;;;;;;;;;;x
b_albium_intimilium_3;Albium Intimilium;Albium Intimilium;Albium Intimilium;;Albium Intimilium;;;;;;;;;x
b_albium_intimilium_3_adj;Albium Intimiliumian;;Albium Intimiliumer;;;;;;;;;;;x
b_albium_intimilium_4;Albium Intimilium;Albium Intimilium;Albium Intimilium;;Albium Intimilium;;;;;;;;;x
b_albium_intimilium_4_adj;Albium Intimiliumian;;Albium Intimiliumer;;;;;;;;;;;x
b_albium_intimilium_5;Albium Intimilium;Albium Intimilium;Albium Intimilium;;Albium Intimilium;;;;;;;;;x
b_albium_intimilium_5_adj;Albium Intimiliumian;;Albium Intimiliumer;;;;;;;;;;;x
b_albium_intimilium_6;Albium Intimilium;Albium Intimilium;Albium Intimilium;;Albium Intimilium;;;;;;;;;x
b_albium_intimilium_6_adj;Albium Intimiliumian;;Albium Intimiliumer;;;;;;;;;;;x
b_albium_intimilium_7;Albium Intimilium;Albium Intimilium;Albium Intimilium;;Albium Intimilium;;;;;;;;;x
b_albium_intimilium_7_adj;Albium Intimiliumian;;Albium Intimiliumer;;;;;;;;;;;x
b_album_ingaunum;Album Ingaunum;Album Ingaunum;Album Ingaunum;;Album Ingaunum;;;;;;;;;x
b_album_ingaunum_adj;Album Ingaunumian;;Album Ingaunumer;;;;;;;;;;;x
b_album_ingaunum_2;Album Ingaunum;Album Ingaunum;Album Ingaunum;;Album Ingaunum;;;;;;;;;x
b_album_ingaunum_2_adj;Album Ingaunumian;;Album Ingaunumer;;;;;;;;;;;x
b_album_ingaunum_3;Album Ingaunum;Album Ingaunum;Album Ingaunum;;Album Ingaunum;;;;;;;;;x
b_album_ingaunum_3_adj;Album Ingaunumian;;Album Ingaunumer;;;;;;;;;;;x
b_album_ingaunum_4;Album Ingaunum;Album Ingaunum;Album Ingaunum;;Album Ingaunum;;;;;;;;;x
b_album_ingaunum_4_adj;Album Ingaunumian;;Album Ingaunumer;;;;;;;;;;;x
b_album_ingaunum_5;Album Ingaunum;Album Ingaunum;Album Ingaunum;;Album Ingaunum;;;;;;;;;x
b_album_ingaunum_5_adj;Album Ingaunumian;;Album Ingaunumer;;;;;;;;;;;x
b_album_ingaunum_6;Album Ingaunum;Album Ingaunum;Album Ingaunum;;Album Ingaunum;;;;;;;;;x
b_album_ingaunum_6_adj;Album Ingaunumian;;Album Ingaunumer;;;;;;;;;;;x
b_album_ingaunum_7;Album Ingaunum;Album Ingaunum;Album Ingaunum;;Album Ingaunum;;;;;;;;;x
b_album_ingaunum_7_adj;Album Ingaunumian;;Album Ingaunumer;;;;;;;;;;;x
b_alerta;Alerta;Alerta;Alerta;;Alerta;;;;;;;;;x
b_alerta_adj;Alertan;;alerter;;;;;;;;;;;x
b_alerta_2;Alerta;Alerta;Alerta;;Alerta;;;;;;;;;x
b_alerta_2_adj;Alertan;;alerter;;;;;;;;;;;x
b_alerta_3;Alerta;Alerta;Alerta;;Alerta;;;;;;;;;x
b_alerta_3_adj;Alertan;;alerter;;;;;;;;;;;x
b_alerta_4;Alerta;Alerta;Alerta;;Alerta;;;;;;;;;x
b_alerta_4_adj;Alertan;;alerter;;;;;;;;;;;x
b_alerta_5;Alerta;Alerta;Alerta;;Alerta;;;;;;;;;x
b_alerta_5_adj;Alertan;;alerter;;;;;;;;;;;x
b_alerta_6;Alerta;Alerta;Alerta;;Alerta;;;;;;;;;x
b_alerta_6_adj;Alertan;;alerter;;;;;;;;;;;x
b_alerta_7;Alerta;Alerta;Alerta;;Alerta;;;;;;;;;x
b_alerta_7_adj;Alertan;;alerter;;;;;;;;;;;x
b_alingavia;Alingavia;Alingavia;Alingavia;;Alingavia;;;;;;;;;x
b_alingavia_adj;Alingavian;;alingaver;;;;;;;;;;;x
b_alingavia_2;Alingavia;Alingavia;Alingavia;;Alingavia;;;;;;;;;x
b_alingavia_2_adj;Alingavian;;alingaver;;;;;;;;;;;x
b_alingavia_3;Alingavia;Alingavia;Alingavia;;Alingavia;;;;;;;;;x
b_alingavia_3_adj;Alingavian;;alingaver;;;;;;;;;;;x
b_alingavia_4;Alingavia;Alingavia;Alingavia;;Alingavia;;;;;;;;;x
b_alingavia_4_adj;Alingavian;;alingaver;;;;;;;;;;;x
b_alingavia_5;Alingavia;Alingavia;Alingavia;;Alingavia;;;;;;;;;x
b_alingavia_5_adj;Alingavian;;alingaver;;;;;;;;;;;x
b_alingavia_6;Alingavia;Alingavia;Alingavia;;Alingavia;;;;;;;;;x
b_alingavia_6_adj;Alingavian;;alingaver;;;;;;;;;;;x
b_alingavia_7;Alingavia;Alingavia;Alingavia;;Alingavia;;;;;;;;;x
b_alingavia_7_adj;Alingavian;;alingaver;;;;;;;;;;;x
b_alisona;Alisona;Alisona;Alisona;;Alisona;;;;;;;;;x
b_alisona_adj;Alisonan;;alisoner;;;;;;;;;;;x
b_alisona_2;Alisona;Alisona;Alisona;;Alisona;;;;;;;;;x
b_alisona_2_adj;Alisonan;;alisoner;;;;;;;;;;;x
b_alisona_3;Alisona;Alisona;Alisona;;Alisona;;;;;;;;;x
b_alisona_3_adj;Alisonan;;alisoner;;;;;;;;;;;x
b_alisona_4;Alisona;Alisona;Alisona;;Alisona;;;;;;;;;x
b_alisona_4_adj;Alisonan;;alisoner;;;;;;;;;;;x
b_alisona_5;Alisona;Alisona;Alisona;;Alisona;;;;;;;;;x
b_alisona_5_adj;Alisonan;;alisoner;;;;;;;;;;;x
b_alisona_6;Alisona;Alisona;Alisona;;Alisona;;;;;;;;;x
b_alisona_6_adj;Alisonan;;alisoner;;;;;;;;;;;x
b_alisona_7;Alisona;Alisona;Alisona;;Alisona;;;;;;;;;x
b_alisona_7_adj;Alisonan;;alisoner;;;;;;;;;;;x
b_amallobriga;Amallobriga;Amallobriga;Amallobriga;;Amallobriga;;;;;;;;;x
b_amallobriga_adj;Amallobrigan;;amallobriger;;;;;;;;;;;x
b_amallobriga_2;Amallobriga;Amallobriga;Amallobriga;;Amallobriga;;;;;;;;;x
b_amallobriga_2_adj;Amallobrigan;;amallobriger;;;;;;;;;;;x
b_amallobriga_3;Amallobriga;Amallobriga;Amallobriga;;Amallobriga;;;;;;;;;x
b_amallobriga_3_adj;Amallobrigan;;amallobriger;;;;;;;;;;;x
b_amallobriga_4;Amallobriga;Amallobriga;Amallobriga;;Amallobriga;;;;;;;;;x
b_amallobriga_4_adj;Amallobrigan;;amallobriger;;;;;;;;;;;x
b_amallobriga_5;Amallobriga;Amallobriga;Amallobriga;;Amallobriga;;;;;;;;;x
b_amallobriga_5_adj;Amallobrigan;;amallobriger;;;;;;;;;;;x
b_amallobriga_6;Amallobriga;Amallobriga;Amallobriga;;Amallobriga;;;;;;;;;x
b_amallobriga_6_adj;Amallobrigan;;amallobriger;;;;;;;;;;;x
b_amallobriga_7;Amallobriga;Amallobriga;Amallobriga;;Amallobriga;;;;;;;;;x
b_amallobriga_7_adj;Amallobrigan;;amallobriger;;;;;;;;;;;x
b_ammaia;Ammaia;Ammaia;Ammaia;;Ammaia;;;;;;;;;x
b_ammaia_adj;Ammaian;;ammer;;;;;;;;;;;x
b_ammaia_2;Ammaia;Ammaia;Ammaia;;Ammaia;;;;;;;;;x
b_ammaia_2_adj;Ammaian;;ammer;;;;;;;;;;;x
b_ammaia_3;Ammaia;Ammaia;Ammaia;;Ammaia;;;;;;;;;x
b_ammaia_3_adj;Ammaian;;ammer;;;;;;;;;;;x
b_ammaia_4;Ammaia;Ammaia;Ammaia;;Ammaia;;;;;;;;;x
b_ammaia_4_adj;Ammaian;;ammer;;;;;;;;;;;x
b_ammaia_5;Ammaia;Ammaia;Ammaia;;Ammaia;;;;;;;;;x
b_ammaia_5_adj;Ammaian;;ammer;;;;;;;;;;;x
b_ammaia_6;Ammaia;Ammaia;Ammaia;;Ammaia;;;;;;;;;x
b_ammaia_6_adj;Ammaian;;ammer;;;;;;;;;;;x
b_ammaia_7;Ammaia;Ammaia;Ammaia;;Ammaia;;;;;;;;;x
b_ammaia_7_adj;Ammaian;;ammer;;;;;;;;;;;x
b_anaunion;Anaunion;Anaunion;Anaunion;;Anaunion;;;;;;;;;x
b_anaunion_adj;Anaunionian;;anaunioner;;;;;;;;;;;x
b_anaunion_2;Anaunion;Anaunion;Anaunion;;Anaunion;;;;;;;;;x
b_anaunion_2_adj;Anaunionian;;anaunioner;;;;;;;;;;;x
b_anaunion_3;Anaunion;Anaunion;Anaunion;;Anaunion;;;;;;;;;x
b_anaunion_3_adj;Anaunionian;;anaunioner;;;;;;;;;;;x
b_anaunion_4;Anaunion;Anaunion;Anaunion;;Anaunion;;;;;;;;;x
b_anaunion_4_adj;Anaunionian;;anaunioner;;;;;;;;;;;x
b_anaunion_5;Anaunion;Anaunion;Anaunion;;Anaunion;;;;;;;;;x
b_anaunion_5_adj;Anaunionian;;anaunioner;;;;;;;;;;;x
b_anaunion_6;Anaunion;Anaunion;Anaunion;;Anaunion;;;;;;;;;x
b_anaunion_6_adj;Anaunionian;;anaunioner;;;;;;;;;;;x
b_anaunion_7;Anaunion;Anaunion;Anaunion;;Anaunion;;;;;;;;;x
b_anaunion_7_adj;Anaunionian;;anaunioner;;;;;;;;;;;x
b_ancona;Ancona;Ancona;Ancona;;Ancona;;;;;;;;;x
b_ancona_adj;Anconan;;anconer;;;;;;;;;;;x
b_andelos;Andelos;Andelos;Andelos;;Andelos;;;;;;;;;x
b_andelos_adj;Andelosian;;andeloser;;;;;;;;;;;x
b_andelos_2;Andelos;Andelos;Andelos;;Andelos;;;;;;;;;x
b_andelos_2_adj;Andelosian;;andeloser;;;;;;;;;;;x
b_andelos_3;Andelos;Andelos;Andelos;;Andelos;;;;;;;;;x
b_andelos_3_adj;Andelosian;;andeloser;;;;;;;;;;;x
b_andelos_4;Andelos;Andelos;Andelos;;Andelos;;;;;;;;;x
b_andelos_4_adj;Andelosian;;andeloser;;;;;;;;;;;x
b_andelos_5;Andelos;Andelos;Andelos;;Andelos;;;;;;;;;x
b_andelos_5_adj;Andelosian;;andeloser;;;;;;;;;;;x
b_andelos_6;Andelos;Andelos;Andelos;;Andelos;;;;;;;;;x
b_andelos_6_adj;Andelosian;;andeloser;;;;;;;;;;;x
b_andelos_7;Andelos;Andelos;Andelos;;Andelos;;;;;;;;;x
b_andelos_7_adj;Andelosian;;andeloser;;;;;;;;;;;x
b_andematunnum;Andematunnum;Andematunnum;Andematunnum;;Andematunnum;;;;;;;;;x
b_andematunnum_adj;Andematunnumian;;andematunnumer;;;;;;;;;;;x
b_andematunnum_2;Andematunnum;Andematunnum;Andematunnum;;Andematunnum;;;;;;;;;x
b_andematunnum_2_adj;Andematunnumian;;andematunnumer;;;;;;;;;;;x
b_andematunnum_3;Andematunnum;Andematunnum;Andematunnum;;Andematunnum;;;;;;;;;x
b_andematunnum_3_adj;Andematunnumian;;andematunnumer;;;;;;;;;;;x
b_andematunnum_4;Andematunnum;Andematunnum;Andematunnum;;Andematunnum;;;;;;;;;x
b_andematunnum_4_adj;Andematunnumian;;andematunnumer;;;;;;;;;;;x
b_andematunnum_5;Andematunnum;Andematunnum;Andematunnum;;Andematunnum;;;;;;;;;x
b_andematunnum_5_adj;Andematunnumian;;andematunnumer;;;;;;;;;;;x
b_andematunnum_6;Andematunnum;Andematunnum;Andematunnum;;Andematunnum;;;;;;;;;x
b_andematunnum_6_adj;Andematunnumian;;andematunnumer;;;;;;;;;;;x
b_andematunnum_7;Andematunnum;Andematunnum;Andematunnum;;Andematunnum;;;;;;;;;x
b_andematunnum_7_adj;Andematunnumian;;andematunnumer;;;;;;;;;;;x
