#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_cenomani;Cenomani;Cenomani;Cenomani;;Cenomani;;;;;;;;;x
d_cenomani_adj;Cenomanian;;cenomaner;;;;;;;;;;;x
d_coritani;Coritani;Coritani;Coritani;;Coritani;;;;;;;;;x
d_coritani_adj;Coritanian;;coritaner;;;;;;;;;;;x
d_cornovi;Cornovi;Cornovi;Cornovi;;Cornovi;;;;;;;;;x
d_cornovi_adj;Cornovian;;cornover;;;;;;;;;;;x
d_corsica;Corsica;Corsica;Corsica;;Corsica;;;;;;;;;x
d_corsica_adj;Corsican;;corsicer;;;;;;;;;;;x
d_damnonii;Damnonii;Damnonii;Damnonii;;Damnonii;;;;;;;;;x
d_damnonii_adj;Damnonian;;damnoner;;;;;;;;;;;x
d_deceangli;Deceangli;Deceangli;Deceangli;;Deceangli;;;;;;;;;x
d_deceangli_adj;Deceanglian;;deceangler;;;;;;;;;;;x
d_demetae;Demetae;Demetae;Demetae;;Demetae;;;;;;;;;x
d_demetae_adj;Demetaean;;demeter;;;;;;;;;;;x
d_dobunni;Dobunni;Dobunni;Dobunni;;Dobunni;;;;;;;;;x
d_dobunni_adj;Dobunnian;;dobunner;;;;;;;;;;;x
d_dumnonii;Dumnonii;Dumnonii;Dumnonii;;Dumnonii;;;;;;;;;x
d_dumnonii_adj;Dumnonian;;dumnoner;;;;;;;;;;;x
d_durotriges;Durotriges;Durotriges;Durotriges;;Durotriges;;;;;;;;;x
d_durotriges_adj;Durotrigesian;;durotrigeser;;;;;;;;;;;x
d_eburones;Eburones;Eburones;Eburones;;Eburones;;;;;;;;;x
d_eburones_adj;Eburonesian;;eburoneser;;;;;;;;;;;x
d_etruria;Etruria;Etruria;Etruria;;Etruria;;;;;;;;;x
d_etruria_adj;Etrurian;;etrurer;;;;;;;;;;;x
d_helvetii;Helvetii;Helvetii;Helvetii;;Helvetii;;;;;;;;;x
d_helvetii_adj;Helvetian;;helveter;;;;;;;;;;;x
d_histria;Histria;Histria;Histria;;Histria;;;;;;;;;x
d_histria_adj;Histrian;;histrer;;;;;;;;;;;x
d_icenii;Icenii;Icenii;Icenii;;Icenii;;;;;;;;;x
d_icenii_adj;Icenian;;icener;;;;;;;;;;;x
d_insubres;Insubres;Insubres;Insubres;;Insubres;;;;;;;;;x
d_insubres_adj;Insubresian;;insubreser;;;;;;;;;;;x
d_latium;Latium;Latium;Latium;;Latium;;;;;;;;;x
d_latium_adj;Latiumian;;latiumer;;;;;;;;;;;x
d_lemovices;Lemovices;Lemovices;Lemovices;;Lemovices;;;;;;;;;x
d_lemovices_adj;Lemovicesian;;lemoviceser;;;;;;;;;;;x
d_lexovii;Lexovii;Lexovii;Lexovii;;Lexovii;;;;;;;;;x
d_lexovii_adj;Lexovian;;lexover;;;;;;;;;;;x
d_liguria;Liguria;Liguria;Liguria;;Liguria;;;;;;;;;x
d_liguria_adj;Ligurian;;ligurer;;;;;;;;;;;x
d_lingones;Lingones;Lingones;Lingones;;Lingones;;;;;;;;;x
d_lingones_adj;Lingonesian;;lingoneser;;;;;;;;;;;x
d_lucania;Lucania;Lucania;Lucania;;Lucania;;;;;;;;;x
d_lucania_adj;Lucanian;;lucaner;;;;;;;;;;;x
d_mandubii;Mandubii;Mandubii;Mandubii;;Mandubii;;;;;;;;;x
d_mandubii_adj;Mandubian;;manduber;;;;;;;;;;;x
d_masilia;Masilia;Masilia;Masilia;;Masilia;;;;;;;;;x
d_masilia_adj;Masilian;;masiler;;;;;;;;;;;x
d_mediomatrici;Mediomatrici;Mediomatrici;Mediomatrici;;Mediomatrici;;;;;;;;;x
d_mediomatrici_adj;Mediomatrician;;mediomatricer;;;;;;;;;;;x
d_morini;Morini;Morini;Morini;;Morini;;;;;;;;;x
d_morini_adj;Morinian;;moriner;;;;;;;;;;;x
d_namnetes;Namnetes;Namnetes;Namnetes;;Namnetes;;;;;;;;;x
d_namnetes_adj;Namnetesian;;namneteser;;;;;;;;;;;x
d_nemetes;Nemetes;Nemetes;Nemetes;;Nemetes;;;;;;;;;x
d_nemetes_adj;Nemetesian;;nemeteser;;;;;;;;;;;x
d_nervii;Nervii;Nervii;Nervii;;Nervii;;;;;;;;;x
d_nervii_adj;Nervian;;nerver;;;;;;;;;;;x
d_novantae;Novantae;Novantae;Novantae;;Novantae;;;;;;;;;x
d_novantae_adj;Novantaean;;novanter;;;;;;;;;;;x
d_ordovices;Ordovices;Ordovices;Ordovices;;Ordovices;;;;;;;;;x
d_ordovices_adj;Ordovicesian;;ordoviceser;;;;;;;;;;;x
d_osismii;Osismii;Osismii;Osismii;;Osismii;;;;;;;;;x
d_osismii_adj;Osismian;;osismer;;;;;;;;;;;x
d_parisi;Parisi;Parisi;Parisi;;Parisi;;;;;;;;;x
d_parisi_adj;Parisian;;pariser;;;;;;;;;;;x
d_parisii;Parisii;Parisii;Parisii;;Parisii;;;;;;;;;x
d_parisii_adj;Parisian;;pariser;;;;;;;;;;;x
d_picenum;Picenum;Picenum;Picenum;;Picenum;;;;;;;;;x
d_picenum_adj;Picenumian;;picenumer;;;;;;;;;;;x
d_pictones;Pictones;Pictones;Pictones;;Pictones;;;;;;;;;x
d_pictones_adj;Pictonesian;;pictoneser;;;;;;;;;;;x
d_raeti;Raeti;Raeti;Raeti;;Raeti;;;;;;;;;x
d_raeti_adj;Raetian;;raeter;;;;;;;;;;;x
d_redones;Redones;Redones;Redones;;Redones;;;;;;;;;x
d_redones_adj;Redonesian;;redoneser;;;;;;;;;;;x
d_regni;Regni;Regni;Regni;;Regni;;;;;;;;;x
d_regni_adj;Regnian;;regner;;;;;;;;;;;x
d_remi;Remi;Remi;Remi;;Remi;;;;;;;;;x
d_remi_adj;Remian;;remer;;;;;;;;;;;x
d_samnium;Samnium;Samnium;Samnium;;Samnium;;;;;;;;;x
d_samnium_adj;Samniumian;;samniumer;;;;;;;;;;;x
d_santones;Santones;Santones;Santones;;Santones;;;;;;;;;x
d_santones_adj;Santonesian;;santoneser;;;;;;;;;;;x
d_sardinia;Sardinia;Sardinia;Sardinia;;Sardinia;;;;;;;;;x
d_sardinia_adj;Sardinian;;sardiner;;;;;;;;;;;x
d_selgovae;Selgovae;Selgovae;Selgovae;;Selgovae;;;;;;;;;x
d_selgovae_adj;Selgovaean;;selgover;;;;;;;;;;;x
d_senones;Senones;Senones;Senones;;Senones;;;;;;;;;x
d_senones_adj;Senonesian;;senoneser;;;;;;;;;;;x
d_sequani;Sequani;Sequani;Sequani;;Sequani;;;;;;;;;x
d_sequani_adj;Sequanian;;sequaner;;;;;;;;;;;x
d_sicilia;Sicilia;Sicilia;Sicilia;;Sicilia;;;;;;;;;x
d_sicilia_adj;Sicilian;;siciler;;;;;;;;;;;x
d_silures;Silures;Silures;Silures;;Silures;;;;;;;;;x
d_silures_adj;Siluresian;;silureser;;;;;;;;;;;x
d_sotiates;Sotiates;Sotiates;Sotiates;;Sotiates;;;;;;;;;x
d_sotiates_adj;Sotiatesian;;sotiateser;;;;;;;;;;;x
d_suebi;Suebi;Suebi;Suebi;;Suebi;;;;;;;;;x
d_suebi_adj;Suebian;;sueber;;;;;;;;;;;x
d_suessiones;Suessiones;Suessiones;Suessiones;;Suessiones;;;;;;;;;x
d_suessiones_adj;Suessionesian;;suessioneser;;;;;;;;;;;x
d_syrakuse;Syrakuse;Syrakuse;Syrakuse;;Syrakuse;;;;;;;;;x
d_syrakuse_adj;Syrakusean;;syrakuser;;;;;;;;;;;x
d_tarbelli;Tarbelli;Tarbelli;Tarbelli;;Tarbelli;;;;;;;;;x
d_tarbelli_adj;Tarbellian;;tarbeller;;;;;;;;;;;x
d_treverii;Treverii;Treverii;Treverii;;Treverii;;;;;;;;;x
d_treverii_adj;Treverian;;treverer;;;;;;;;;;;x
d_trinovantes;Trinovantes;Trinovantes;Trinovantes;;Trinovantes;;;;;;;;;x
d_trinovantes_adj;Trinovantesian;;trinovanteser;;;;;;;;;;;x
d_tulingi;Tulingi;Tulingi;Tulingi;;Tulingi;;;;;;;;;x
d_tulingi_adj;Tulingian;;tulinger;;;;;;;;;;;x
d_turones;Turones;Turones;Turones;;Turones;;;;;;;;;x
d_turones_adj;Turonesian;;turoneser;;;;;;;;;;;x
d_umbria;Umbria;Umbria;Umbria;;Umbria;;;;;;;;;x
d_umbria_adj;Umbrian;;umbrer;;;;;;;;;;;x
d_unelli;Unelli;Unelli;Unelli;;Unelli;;;;;;;;;x
d_unelli_adj;Unellian;;uneller;;;;;;;;;;;x
d_vangiones;Vangiones;Vangiones;Vangiones;;Vangiones;;;;;;;;;x
d_vangiones_adj;Vangionesian;;vangioneser;;;;;;;;;;;x
d_veneti;Veneti;Veneti;Veneti;;Veneti;;;;;;;;;x
d_veneti_adj;Venetian;;veneter;;;;;;;;;;;x
d_venetia;Venetia;Venetia;Venetia;;Venetia;;;;;;;;;x
d_venetia_adj;Venetian;;veneter;;;;;;;;;;;x
d_venicones;Venicones;Venicones;Venicones;;Venicones;;;;;;;;;x
d_venicones_adj;Veniconesian;;veniconeser;;;;;;;;;;;x
d_vivisci;Vivisci;Vivisci;Vivisci;;Vivisci;;;;;;;;;x
d_vivisci_adj;Viviscian;;viviscer;;;;;;;;;;;x
d_vocontii;Vocontii;Vocontii;Vocontii;;Vocontii;;;;;;;;;x
d_vocontii_adj;Vocontian;;voconter;;;;;;;;;;;x
d_volcae;Volcae;Volcae;Volcae;;Volcae;;;;;;;;;x
d_volcae_adj;Volcaean;;volcer;;;;;;;;;;;x
d_votadini;Votadini;Votadini;Votadini;;Votadini;;;;;;;;;x
d_votadini_adj;Votadinian;;votadiner;;;;;;;;;;;x
