#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_etruria_adj;Etrurian;;etrurer;;;;;;;;;;;x
c_gallaeci;Gallaeci;Gallaeci;Gallaeci;;Gallaeci;;;;;;;;;x
c_gallaeci_adj;Gallaecian;;gallaecer;;;;;;;;;;;x
c_germanii;Germanii;Germanii;Germanii;;Germanii;;;;;;;;;x
c_germanii_adj;Germanian;;germaner;;;;;;;;;;;x
c_helvetii;Helvetii;Helvetii;Helvetii;;Helvetii;;;;;;;;;x
c_helvetii_adj;Helvetian;;helveter;;;;;;;;;;;x
c_histria;Histria;Histria;Histria;;Histria;;;;;;;;;x
c_histria_adj;Histrian;;histrer;;;;;;;;;;;x
c_iacetani;Iacetani;Iacetani;Iacetani;;Iacetani;;;;;;;;;x
c_iacetani_adj;Iacetanian;;iacetaner;;;;;;;;;;;x
c_icenii;Icenii;Icenii;Icenii;;Icenii;;;;;;;;;x
c_icenii_adj;Icenian;;icener;;;;;;;;;;;x
c_ilercavones;Ilercavones;Ilercavones;Ilercavones;;Ilercavones;;;;;;;;;x
c_ilercavones_adj;Ilercavonesian;;ilercavoneser;;;;;;;;;;;x
c_illergetae;Illergetae;Illergetae;Illergetae;;Illergetae;;;;;;;;;x
c_illergetae_adj;Illergetaean;;illergeter;;;;;;;;;;;x
c_indigetes;Indigetes;Indigetes;Indigetes;;Indigetes;;;;;;;;;x
c_indigetes_adj;Indigetesian;;indigeteser;;;;;;;;;;;x
c_insubres;Insubres;Insubres;Insubres;;Insubres;;;;;;;;;x
c_insubres_adj;Insubresian;;insubreser;;;;;;;;;;;x
c_lanciences;Lanciences;Lanciences;Lanciences;;Lanciences;;;;;;;;;x
c_lanciences_adj;Lanciencesian;;lancienceser;;;;;;;;;;;x
c_latium;Latium;Latium;Latium;;Latium;;;;;;;;;x
c_latium_adj;Latiumian;;latiumer;;;;;;;;;;;x
c_lemavi;Lemavi;Lemavi;Lemavi;;Lemavi;;;;;;;;;x
c_lemavi_adj;Lemavian;;lemaver;;;;;;;;;;;x
c_lemovices;Lemovices;Lemovices;Lemovices;;Lemovices;;;;;;;;;x
c_lemovices_adj;Lemovicesian;;lemoviceser;;;;;;;;;;;x
c_lexovii;Lexovii;Lexovii;Lexovii;;Lexovii;;;;;;;;;x
c_lexovii_adj;Lexovian;;lexover;;;;;;;;;;;x
c_liguria;Liguria;Liguria;Liguria;;Liguria;;;;;;;;;x
c_liguria_adj;Ligurian;;ligurer;;;;;;;;;;;x
c_lingones;Lingones;Lingones;Lingones;;Lingones;;;;;;;;;x
c_lingones_adj;Lingonesian;;lingoneser;;;;;;;;;;;x
c_lobetani;Lobetani;Lobetani;Lobetani;;Lobetani;;;;;;;;;x
c_lobetani_adj;Lobetanian;;lobetaner;;;;;;;;;;;x
c_lucania;Lucania;Lucania;Lucania;;Lucania;;;;;;;;;x
c_lucania_adj;Lucanian;;lucaner;;;;;;;;;;;x
c_mandubii;Mandubii;Mandubii;Mandubii;;Mandubii;;;;;;;;;x
c_mandubii_adj;Mandubian;;manduber;;;;;;;;;;;x
c_masilia;Masilia;Masilia;Masilia;;Masilia;;;;;;;;;x
c_masilia_adj;Masilian;;masiler;;;;;;;;;;;x
c_mediomatrici;Mediomatrici;Mediomatrici;Mediomatrici;;Mediomatrici;;;;;;;;;x
c_mediomatrici_adj;Mediomatrician;;mediomatricer;;;;;;;;;;;x
c_morini;Morini;Morini;Morini;;Morini;;;;;;;;;x
c_morini_adj;Morinian;;moriner;;;;;;;;;;;x
c_namnetes;Namnetes;Namnetes;Namnetes;;Namnetes;;;;;;;;;x
c_namnetes_adj;Namnetesian;;namneteser;;;;;;;;;;;x
c_nemetes;Nemetes;Nemetes;Nemetes;;Nemetes;;;;;;;;;x
c_nemetes_adj;Nemetesian;;nemeteser;;;;;;;;;;;x
c_nervii;Nervii;Nervii;Nervii;;Nervii;;;;;;;;;x
c_nervii_adj;Nervian;;nerver;;;;;;;;;;;x
c_novantae;Novantae;Novantae;Novantae;;Novantae;;;;;;;;;x
c_novantae_adj;Novantaean;;novanter;;;;;;;;;;;x
c_nuoro;Nuoro;Nuoro;Nuoro;;Nuoro;;;;;;;;;x
c_nuoro_adj;Nuorian;;nuorer;;;;;;;;;;;x
c_olbia;Olbia;Olbia;Olbia;;Olbia;;;;;;;;;x
c_olbia_adj;Olbian;;olber;;;;;;;;;;;x
c_ordovices;Ordovices;Ordovices;Ordovices;;Ordovices;;;;;;;;;x
c_ordovices_adj;Ordovicesian;;ordoviceser;;;;;;;;;;;x
c_osismii;Osismii;Osismii;Osismii;;Osismii;;;;;;;;;x
c_osismii_adj;Osismian;;osismer;;;;;;;;;;;x
c_palermo;Palermo;Palermo;Palermo;;Palermo;;;;;;;;;x
c_palermo_adj;Palermian;;palermer;;;;;;;;;;;x
c_parisi;Parisi;Parisi;Parisi;;Parisi;;;;;;;;;x
c_parisi_adj;Parisian;;pariser;;;;;;;;;;;x
c_parisii;Parisii;Parisii;Parisii;;Parisii;;;;;;;;;x
c_parisii_adj;Parisian;;pariser;;;;;;;;;;;x
c_phikaria;Phikaria;Phikaria;Phikaria;;Phikaria;;;;;;;;;x
c_phikaria_adj;Phikarian;;phikarer;;;;;;;;;;;x
c_picenum;Picenum;Picenum;Picenum;;Picenum;;;;;;;;;x
c_picenum_adj;Picenumian;;picenumer;;;;;;;;;;;x
c_pictones;Pictones;Pictones;Pictones;;Pictones;;;;;;;;;x
c_pictones_adj;Pictonesian;;pictoneser;;;;;;;;;;;x
c_raeti;Raeti;Raeti;Raeti;;Raeti;;;;;;;;;x
c_raeti_adj;Raetian;;raeter;;;;;;;;;;;x
c_redones;Redones;Redones;Redones;;Redones;;;;;;;;;x
c_redones_adj;Redonesian;;redoneser;;;;;;;;;;;x
c_regni;Regni;Regni;Regni;;Regni;;;;;;;;;x
c_regni_adj;Regnian;;regner;;;;;;;;;;;x
c_remi;Remi;Remi;Remi;;Remi;;;;;;;;;x
c_remi_adj;Remian;;remer;;;;;;;;;;;x
c_ruteni;Ruteni;Ruteni;Ruteni;;Ruteni;;;;;;;;;x
c_ruteni_adj;Rutenian;;rutener;;;;;;;;;;;x
c_samnium;Samnium;Samnium;Samnium;;Samnium;;;;;;;;;x
c_samnium_adj;Samniumian;;samniumer;;;;;;;;;;;x
c_santones;Santones;Santones;Santones;;Santones;;;;;;;;;x
c_santones_adj;Santonesian;;santoneser;;;;;;;;;;;x
c_sedetani;Sedetani;Sedetani;Sedetani;;Sedetani;;;;;;;;;x
c_sedetani_adj;Sedetanian;;sedetaner;;;;;;;;;;;x
c_selgovae;Selgovae;Selgovae;Selgovae;;Selgovae;;;;;;;;;x
c_selgovae_adj;Selgovaean;;selgover;;;;;;;;;;;x
c_senones;Senones;Senones;Senones;;Senones;;;;;;;;;x
c_senones_adj;Senonesian;;senoneser;;;;;;;;;;;x
c_sequani;Sequani;Sequani;Sequani;;Sequani;;;;;;;;;x
c_sequani_adj;Sequanian;;sequaner;;;;;;;;;;;x
c_sicilia;Sicilia;Sicilia;Sicilia;;Sicilia;;;;;;;;;x
c_sicilia_adj;Sicilian;;siciler;;;;;;;;;;;x
c_silures;Silures;Silures;Silures;;Silures;;;;;;;;;x
c_silures_adj;Siluresian;;silureser;;;;;;;;;;;x
c_sotiates;Sotiates;Sotiates;Sotiates;;Sotiates;;;;;;;;;x
c_sotiates_adj;Sotiatesian;;sotiateser;;;;;;;;;;;x
c_suebi;Suebi;Suebi;Suebi;;Suebi;;;;;;;;;x
c_suebi_adj;Suebian;;sueber;;;;;;;;;;;x
c_suessiones;Suessiones;Suessiones;Suessiones;;Suessiones;;;;;;;;;x
c_suessiones_adj;Suessionesian;;suessioneser;;;;;;;;;;;x
c_sulci;Sulci;Sulci;Sulci;;Sulci;;;;;;;;;x
c_sulci_adj;Sulcian;;sulcer;;;;;;;;;;;x
c_syrakuse;Syrakuse;Syrakuse;Syrakuse;;Syrakuse;;;;;;;;;x
c_syrakuse_adj;Syrakusean;;syrakuser;;;;;;;;;;;x
c_talkinon;Talkinon;Talkinon;Talkinon;;Talkinon;;;;;;;;;x
c_talkinon_adj;Talkinonian;;talkinoner;;;;;;;;;;;x
c_tarbelli;Tarbelli;Tarbelli;Tarbelli;;Tarbelli;;;;;;;;;x
c_tarbelli_adj;Tarbellian;;tarbeller;;;;;;;;;;;x
c_tharros;Tharros;Tharros;Tharros;;Tharros;;;;;;;;;x
c_tharros_adj;Tharrosian;;tharroser;;;;;;;;;;;x
c_treverii;Treverii;Treverii;Treverii;;Treverii;;;;;;;;;x
c_treverii_adj;Treverian;;treverer;;;;;;;;;;;x
c_trinovantes;Trinovantes;Trinovantes;Trinovantes;;Trinovantes;;;;;;;;;x
c_trinovantes_adj;Trinovantesian;;trinovanteser;;;;;;;;;;;x
c_tulingi;Tulingi;Tulingi;Tulingi;;Tulingi;;;;;;;;;x
c_tulingi_adj;Tulingian;;tulinger;;;;;;;;;;;x
c_turmodigi;Turmodigi;Turmodigi;Turmodigi;;Turmodigi;;;;;;;;;x
c_turmodigi_adj;Turmodigian;;turmodiger;;;;;;;;;;;x
c_turones;Turones;Turones;Turones;;Turones;;;;;;;;;x
c_turones_adj;Turonesian;;turoneser;;;;;;;;;;;x
c_turris_libyssonis;Turris Libyssonis;Turris Libyssonis;Turris Libyssonis;;Turris Libyssonis;;;;;;;;;x
c_turris_libyssonis_adj;Turris Libyssonisian;;Turris Libyssoniser;;;;;;;;;;;x
c_umbria;Umbria;Umbria;Umbria;;Umbria;;;;;;;;;x
c_umbria_adj;Umbrian;;umbrer;;;;;;;;;;;x
c_unelli;Unelli;Unelli;Unelli;;Unelli;;;;;;;;;x
c_unelli_adj;Unellian;;uneller;;;;;;;;;;;x
c_vaccaei;Vaccaei;Vaccaei;Vaccaei;;Vaccaei;;;;;;;;;x
c_vaccaei_adj;Vaccian;;vaccer;;;;;;;;;;;x
c_vangiones;Vangiones;Vangiones;Vangiones;;Vangiones;;;;;;;;;x
c_vangiones_adj;Vangionesian;;vangioneser;;;;;;;;;;;x
c_vardulli;Vardulli;Vardulli;Vardulli;;Vardulli;;;;;;;;;x
c_vardulli_adj;Vardullian;;varduller;;;;;;;;;;;x
c_veneti;Veneti;Veneti;Veneti;;Veneti;;;;;;;;;x
c_veneti_adj;Venetian;;veneter;;;;;;;;;;;x
c_venetia;Venetia;Venetia;Venetia;;Venetia;;;;;;;;;x
c_venetia_adj;Venetian;;veneter;;;;;;;;;;;x
c_venicones;Venicones;Venicones;Venicones;;Venicones;;;;;;;;;x
c_venicones_adj;Veniconesian;;veniconeser;;;;;;;;;;;x
c_vettones;Vettones;Vettones;Vettones;;Vettones;;;;;;;;;x
c_vettones_adj;Vettonesian;;vettoneser;;;;;;;;;;;x
c_vivisci;Vivisci;Vivisci;Vivisci;;Vivisci;;;;;;;;;x
c_vivisci_adj;Viviscian;;viviscer;;;;;;;;;;;x
c_vocontii;Vocontii;Vocontii;Vocontii;;Vocontii;;;;;;;;;x
c_vocontii_adj;Vocontian;;voconter;;;;;;;;;;;x
c_volcae;Volcae;Volcae;Volcae;;Volcae;;;;;;;;;x
c_volcae_adj;Volcaean;;volcer;;;;;;;;;;;x
c_votadini;Votadini;Votadini;Votadini;;Votadini;;;;;;;;;x
c_votadini_adj;Votadinian;;votadiner;;;;;;;;;;;x
